"datetime","thing_id","value"
2023-08-18 18:47:44.593 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",37.31
2023-08-18 18:47:52.988 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,37.31
2023-08-18 18:47:53.233 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",37.31
2023-08-18 18:51:39.801 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",37.07
2023-08-18 18:51:40.787 +0700,"15000dc0-3730-4895-a099-0fc7356ca30c",38.58
2023-08-18 18:54:16.935 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.03
2023-08-18 18:57:24.561 +0700,e480894b-769f-4cb7-be73-cbaca681fb96,38.34
2023-08-18 19:00:07.561 +0700,"2902441f-8120-4430-981b-feb9586f2a6c",36.44
2023-08-18 19:45:06.637 +0700,"888f934e-95a2-4973-91be-a81040d1001e",35.44
2023-08-18 19:48:30.763 +0700,ab57f668-e074-4c79-b865-767528a5ad5b,36.22
2023-08-18 19:56:51.424 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",35.24
2023-08-18 19:57:14.355 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",35.1
2023-08-18 20:10:23.522 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",36.23
2023-08-18 20:10:35.142 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",36.24
2023-08-18 20:25:22.187 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",35.32
2023-08-18 20:25:22.865 +0700,"888f934e-95a2-4973-91be-a81040d1001e",34.65
2023-08-18 20:25:22.914 +0700,"888f934e-95a2-4973-91be-a81040d1001e",34.65
2023-08-18 20:40:22.839 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",34.83
2023-08-18 20:43:26.195 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",35.1
2023-08-18 20:55:22.665 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",34.83
2023-08-18 21:10:22.196 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",34.58
2023-08-18 21:40:23.315 +0700,"888f934e-95a2-4973-91be-a81040d1001e",36.58
2023-08-19 08:49:55.554 +0700,"888f934e-95a2-4973-91be-a81040d1001e",34.69
2023-08-19 10:44:14.811 +0700,"888f934e-95a2-4973-91be-a81040d1001e",35.52
2023-08-19 11:14:15.331 +0700,"888f934e-95a2-4973-91be-a81040d1001e",35.78
2023-08-19 13:50:07.249 +0700,"888f934e-95a2-4973-91be-a81040d1001e",36.28
2023-08-21 09:57:46.875 +0700,"888f934e-95a2-4973-91be-a81040d1001e",36.05
2023-08-21 10:56:35.397 +0700,"888f934e-95a2-4973-91be-a81040d1001e",38.78
2023-08-21 10:59:21.504 +0700,"888f934e-95a2-4973-91be-a81040d1001e",38.62
2023-08-21 10:59:36.454 +0700,"888f934e-95a2-4973-91be-a81040d1001e",38.58
2023-08-21 10:59:39.983 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.54
2023-08-21 11:00:58.610 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.87
2023-08-21 11:01:02.621 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",34.75
2023-08-21 11:14:35.659 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",34.54
2023-08-21 11:14:35.845 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.56
2023-08-21 11:21:45.235 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",34.53
2023-08-21 11:21:45.570 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.74
2023-08-21 11:23:37.361 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.54
2023-08-21 11:23:37.497 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",34.54
2023-08-21 11:23:39.038 +0700,"888f934e-95a2-4973-91be-a81040d1001e",39.04
2023-08-21 11:25:29.628 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.56
2023-08-21 11:58:29.680 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.53
2023-08-21 11:59:01.458 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.87
2023-08-21 12:01:30.584 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,35.12
2023-08-21 12:02:07.200 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,35.74
2023-08-21 12:08:18.289 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,36.06
2023-08-21 12:09:56.408 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,36.19
2023-08-21 12:10:49.566 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,36.02
2023-08-21 12:11:23.767 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,36.03
2023-08-21 12:12:55.869 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",36.03
2023-08-21 12:12:57.756 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,36.04
2023-08-21 12:13:12.618 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,36.05
2023-08-21 12:13:55.023 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,36.26
2023-08-21 12:27:56.464 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.99
2023-08-21 13:12:45.778 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.78
2023-08-21 13:18:15.137 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,35.74
2023-08-21 13:19:42.073 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.81
2023-08-21 13:19:42.218 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",34.95
2023-08-21 13:19:42.249 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",35.0
2023-08-21 13:19:42.310 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.55
2023-08-21 13:19:43.087 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,35.58
2023-08-21 13:19:43.755 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,35.0
2023-08-21 13:21:02.946 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,36.1
2023-08-21 13:22:46.239 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,36.03
2023-08-21 13:23:22.814 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,36.03
2023-08-21 13:23:39.117 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,36.03
2023-08-21 13:23:57.887 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,36.04
2023-08-21 13:24:38.252 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,36.05
2023-08-21 13:25:42.639 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.74
2023-08-21 13:25:43.258 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,36.19
2023-08-21 13:25:43.456 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.03
2023-08-21 13:31:25.549 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",36.13
2023-08-21 13:31:25.730 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",36.04
2023-08-21 13:31:25.789 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",36.02
2023-08-21 13:31:25.969 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,35.66
2023-08-21 13:31:25.985 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.3
2023-08-21 13:31:26.054 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,34.95
2023-08-21 13:31:41.138 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.36
2023-08-21 13:31:49.590 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",36.05
2023-08-21 13:32:18.292 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.23
2023-08-21 13:33:00.860 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.24
2023-08-21 13:33:49.032 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.25
2023-08-21 13:34:23.555 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.43
2023-08-21 13:37:41.479 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.1
2023-08-21 13:37:43.223 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,36.02
2023-08-21 13:37:43.407 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.1
2023-08-21 13:37:43.437 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.1
2023-08-21 13:37:43.616 +0700,b5761de5-da87-48a0-a535-1a81cca489a9,35.0
2023-08-21 13:37:44.041 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,35.16
2023-08-21 13:37:45.625 +0700,"888f934e-95a2-4973-91be-a81040d1001e",37.76
2023-08-21 13:37:48.305 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,35.74
2023-08-21 13:37:48.991 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",35.58
2023-08-21 13:38:27.317 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.58
2023-08-21 13:39:12.769 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",35.74
2023-08-21 13:40:00.570 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.82
2023-08-21 13:40:31.377 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",35.82
2023-08-21 13:40:55.006 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.82
2023-08-21 13:41:19.135 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",35.74
2023-08-21 13:41:52.444 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.82
2023-08-21 13:42:15.315 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",35.66
2023-08-21 13:42:26.443 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",35.66
2023-08-21 13:42:56.377 +0700,"4551b983-43e7-4359-8a64-20bfe353d4a3",35.74
2023-08-21 13:43:15.125 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.74
2023-08-21 13:43:47.782 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,36.04
2023-08-21 13:44:21.950 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,36.05
2023-08-21 13:44:39.360 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",36.33
2023-08-21 13:44:53.834 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,36.23
2023-08-21 13:45:18.668 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,36.26
2023-08-21 13:45:30.179 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",36.33
2023-08-21 13:45:38.445 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,36.3
2023-08-21 13:46:09.724 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",36.26
2023-08-21 13:49:20.329 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,35.48
2023-08-21 13:50:53.622 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,35.06
2023-08-21 13:51:43.337 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,35.06
2023-08-21 13:52:38.403 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,35.06
2023-08-21 13:52:43.398 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,35.06
2023-08-21 13:52:43.524 +0700,"4e100097-5d06-45e0-9d23-0364c953f697",35.74
2023-08-21 13:52:43.758 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,34.74
2023-08-21 13:52:43.897 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,36.03
